Rank,Release Group,Worldwide,Domestic,Foreign,filename,year,Domestic %,Foreign %
6615,Mugabe and the White African,7924,7924,0,2010.csv,2010,1.0,0.0
6616,Angels Are Made Of Light,7919,7919,0,2019.csv,2019,1.0,0.0
6617,Portrait of a Garden,7914,7914,0,2016.csv,2016,1.0,0.0
6618,Bleak Street,7888,0,7888,2015.csv,2015,0.0,1.0
6619,This Magnificent Cake!,7888,7888,0,2019.csv,2019,1.0,0.0
6620,Swept Away,7876,7876,0,2017.csv,2017,1.0,0.0
6621,Zenith,7862,7862,0,2010.csv,2010,1.0,0.0
6622,The Ballad of Lefty Brown,7856,7856,0,2017.csv,2017,1.0,0.0
6623,Ghost Fleet,7850,7850,0,2019.csv,2019,1.0,0.0
6624,Roadie,7825,7825,0,2012.csv,2012,1.0,0.0
6625,Photographic Memory,7822,7822,0,2012.csv,2012,1.0,0.0
6626,The Great Man,7814,7814,0,2015.csv,2015,1.0,0.0
6627,Archipelago 2014 Re-release,7791,7791,0,2014.csv,2014,1.0,0.0
6628,Old Stone,7768,7476,292,2016.csv,2016,0.962409886714727,0.03759011328527292
6629,The Plagiarists,7768,7768,0,2019.csv,2019,1.0,0.0
6630,And While We Were Here,7750,7750,0,2013.csv,2013,1.0,0.0
6631,Come Back to Me,7744,7744,0,2014.csv,2014,1.0,0.0
6632,Young Ones,7740,0,7740,2014.csv,2014,0.0,1.0
6633,Gregory's Girl,7710,7710,0,2019.csv,2019,1.0,0.0
6634,Maurizio Cattelan: Be Right Back,7706,7706,0,2017.csv,2017,1.0,0.0
6635,I Don't Belong Anywhere: The Cinema of Chantal Akerman,7703,7703,0,2016.csv,2016,1.0,0.0
6636,I'll Take Your Dead,7692,7692,0,2019.csv,2019,1.0,0.0
6637,Running Shaadi,7674,0,7674,2017.csv,2017,0.0,1.0
6638,Last Days Here,7643,7643,0,2012.csv,2012,1.0,0.0
6639,Legend of the Mountain,7640,7640,0,2018.csv,2018,1.0,0.0
6640,Psycho Raman,7612,0,7612,2016.csv,2016,0.0,1.0
6641,Area 51,7556,7556,0,2015.csv,2015,1.0,0.0
6642,The Wrong Light,7553,7553,0,2017.csv,2017,1.0,0.0
6643,Tales from the Script,7535,7535,0,2010.csv,2010,1.0,0.0
6644,Girls Against Boys,7529,7529,0,2013.csv,2013,1.0,0.0
6645,Birthright: A War Story,7519,7519,0,2017.csv,2017,1.0,0.0
6646,Udaan,7461,7461,0,2010.csv,2010,1.0,0.0
6647,The Little Bedroom 2014 Re-release,7440,7440,0,2014.csv,2014,1.0,0.0
6648,Raze,7429,7429,0,2014.csv,2014,1.0,0.0
6649,Bel Borba Aqui,7426,7426,0,2012.csv,2012,1.0,0.0
6650,Rubble Kings,7416,7416,0,2015.csv,2015,1.0,0.0
6651,Price Check,7413,7413,0,2012.csv,2012,1.0,0.0
6652,The Giant Mechanical Man,7396,7396,0,2012.csv,2012,1.0,0.0
6653,Desperate Acts of Magic,7373,7373,0,2013.csv,2013,1.0,0.0
6654,Big Time,7347,7347,0,2017.csv,2017,1.0,0.0
6655,Shoah: Four Sisters,7323,7323,0,2018.csv,2018,1.0,0.0
6656,Beloved Beast,7301,7301,0,2019.csv,2019,1.0,0.0
6657,Dangerous Ishq,7298,0,7298,2012.csv,2012,0.0,1.0
6658,Gangster's Paradise: Jerusalema 2010 Re-release,7294,7294,0,2010.csv,2010,1.0,0.0
6659,Another WolfCop,7285,7285,0,2017.csv,2017,1.0,0.0
6660,Indian Point,7251,7251,0,2016.csv,2016,1.0,0.0
6661,Outside Satan,7226,0,7226,2013.csv,2013,0.0,1.0
6662,Tall: The American Skyscraper and Louis Sullivan,7216,7216,0,2018.csv,2018,1.0,0.0
6663,I Am Ali,7205,7205,0,2014.csv,2014,1.0,0.0
6664,London River 2011 Re-release,7200,7200,0,2011.csv,2011,1.0,0.0
6665,Happiness Runs,7199,7199,0,2010.csv,2010,1.0,0.0
6666,Antarctic Edge: 70° South,7193,7193,0,2015.csv,2015,1.0,0.0
6667,The Strange Color of Your Body's Tears,7182,7182,0,2014.csv,2014,1.0,0.0
6668,ABCs of Death 2,7171,7171,0,2014.csv,2014,1.0,0.0
6669,It Had to Be You,7162,7162,0,2016.csv,2016,1.0,0.0
6670,"Ugly, Dirty and Bad",7144,7144,0,2016.csv,2016,1.0,0.0
6671,Logan,7137,7137,0,2010.csv,2010,1.0,0.0
6672,The Reagan Show,7109,5500,1609,2017.csv,2017,0.7736671824447883,0.2263328175552117
6673,Domain 2012 Re-release,7105,7105,0,2012.csv,2012,1.0,0.0
6674,The Jazz Funeral,7103,7103,0,2017.csv,2017,1.0,0.0
6675,The Dark Below,7095,7095,0,2017.csv,2017,1.0,0.0
6676,Painless,7082,7082,0,2018.csv,2018,1.0,0.0
6677,Stage Fright,7078,7078,0,2014.csv,2014,1.0,0.0
6678,In Echo Park,7072,7072,0,2018.csv,2018,1.0,0.0
6679,Good Neighbours,7072,7072,0,2011.csv,2011,1.0,0.0
6680,The Brainwashing of My Dad,7028,7028,0,2016.csv,2016,1.0,0.0
6681,In the Land of Pomegranates,7014,7014,0,2018.csv,2018,1.0,0.0
6682,Corman's World: Exploits of a Hollywood Rebel,7000,7000,0,2011.csv,2011,1.0,0.0
6683,The Brass Teapot,6997,6997,0,2013.csv,2013,1.0,0.0
6684,Gabriel,6959,6959,0,2015.csv,2015,1.0,0.0
6685,"Love, Marilyn",6950,6950,0,2012.csv,2012,1.0,0.0
6686,A Kind of Loving,6912,6912,0,2017.csv,2017,1.0,0.0
6687,Assaulted: Civil Rights Under Fire,6905,6905,0,2013.csv,2013,1.0,0.0
6688,Boom Bust Boom,6896,6896,0,2016.csv,2016,1.0,0.0
6689,Misconceptions,6892,6892,0,2010.csv,2010,1.0,0.0
6690,Sal,6883,6883,0,2013.csv,2013,1.0,0.0
6691,The Human Scale,6878,6878,0,2013.csv,2013,1.0,0.0
6692,Duck Butter,6877,6877,0,2018.csv,2018,1.0,0.0
6693,The Sisterhood of Night,6870,6870,0,2015.csv,2015,1.0,0.0
6694,Last Ride 2012 Re-release,6853,6853,0,2012.csv,2012,1.0,0.0
6695,Janie Jones,6840,6840,0,2011.csv,2011,1.0,0.0
6696,Mad Tiger,6823,6823,0,2016.csv,2016,1.0,0.0
6697,"No God, No Master",6796,6796,0,2014.csv,2014,1.0,0.0
6698,Finding Bliss,6783,6783,0,2010.csv,2010,1.0,0.0
6699,Mercy,6780,6780,0,2010.csv,2010,1.0,0.0
6700,Calling All Earthlings,6756,6756,0,2018.csv,2018,1.0,0.0
6701,Dying to Survive 2019 Re-release,6752,6752,0,2019.csv,2019,1.0,0.0
6702,A Whale of a Tale,6747,6747,0,2018.csv,2018,1.0,0.0
6703,Iceman,6719,2138,4581,2018.csv,2018,0.3182021134097336,0.6817978865902664
6704,Before You Know It,6717,6717,0,2014.csv,2014,1.0,0.0
6705,Regina Spektor Live in London,6684,6684,0,2010.csv,2010,1.0,0.0
6706,Arabian Nights: Volume 3 - The Enchanted One,6681,4502,2179,2015.csv,2015,0.6738512198772639,0.3261487801227361
6707,Footnotes 2017 Re-release,6660,6660,0,2017.csv,2017,1.0,0.0
6708,Ghost Team,6639,6639,0,2016.csv,2016,1.0,0.0
6709,The Persian Connection,6634,6634,0,2017.csv,2017,1.0,0.0
6710,Breakfast with Curtis,6629,6629,0,2013.csv,2013,1.0,0.0
6711,The Dying of the Light,6627,6627,0,2016.csv,2016,1.0,0.0
6712,Aatsinki: The Story of Arctic Cowboys,6601,6601,0,2014.csv,2014,1.0,0.0
6713,Brief Reunion,6601,6601,0,2013.csv,2013,1.0,0.0
6714,Down the Shore,6558,6558,0,2013.csv,2013,1.0,0.0
6715,In Our Nature,6543,6543,0,2012.csv,2012,1.0,0.0
6716,Elizabeth Blue,6542,6542,0,2017.csv,2017,1.0,0.0
6717,Dream Boy,6534,6534,0,2010.csv,2010,1.0,0.0
6718,Horse Money,6508,6508,0,2015.csv,2015,1.0,0.0
6719,Jews of Egypt,6505,6505,0,2014.csv,2014,1.0,0.0
6720,Windfall,6504,6504,0,2012.csv,2012,1.0,0.0
6721,Ride,6489,0,6489,2015.csv,2015,0.0,1.0
6722,The Beat Hotel,6480,6480,0,2012.csv,2012,1.0,0.0
6723,Scum,6461,6461,0,2017.csv,2017,1.0,0.0
6724,Tu Dors Nicole,6445,5662,783,2015.csv,2015,0.8785104732350659,0.12148952676493406
6725,The Suicide Theory,6434,6434,0,2015.csv,2015,1.0,0.0
6726,Some Velvet Morning,6420,6420,0,2013.csv,2013,1.0,0.0
6727,100 Bloody Acres,6388,6388,0,2013.csv,2013,1.0,0.0
6728,Inescapable,6334,6334,0,2013.csv,2013,1.0,0.0
6729,The Charnel House,6332,6332,0,2016.csv,2016,1.0,0.0
6730,Watercolors,6305,6305,0,2010.csv,2010,1.0,0.0
6731,Dast-neveshtehaa nemisoosand,6295,6295,0,2014.csv,2014,1.0,0.0
6732,Under the Eiffel Tower,6291,6291,0,2019.csv,2019,1.0,0.0
6733,The Skyjacker's Tale,6253,6253,0,2017.csv,2017,1.0,0.0
6734,One Last Thing,6232,6232,0,2018.csv,2018,1.0,0.0
6735,In the Steps of Trisha Brown,6230,6230,0,2017.csv,2017,1.0,0.0
6736,The Bad Kids,6226,6226,0,2016.csv,2016,1.0,0.0
6737,A Man Vanishes 2012 Re-release,6201,6201,0,2012.csv,2012,1.0,0.0
6738,The Red Chapel,6196,6196,0,2010.csv,2010,1.0,0.0
6739,The Night of the Shooting Stars 2015 Re-release,6186,6186,0,2015.csv,2015,1.0,0.0
6740,Sweetwater,6147,6147,0,2013.csv,2013,1.0,0.0
6741,Crazy Eyes,6141,6141,0,2012.csv,2012,1.0,0.0
6742,Relaxer,6133,6133,0,2019.csv,2019,1.0,0.0
6743,Guitar Innovators: John Fahey & Nels Cline,6132,6132,0,2013.csv,2013,1.0,0.0
6744,"El Sicario, Room 164",6123,6123,0,2011.csv,2011,1.0,0.0
6745,Welcome to Pine Hill,6115,6115,0,2013.csv,2013,1.0,0.0
6746,Arise from Darkness,6112,6112,0,2017.csv,2017,1.0,0.0
6747,Rangrezz,6108,6108,0,2013.csv,2013,1.0,0.0
6748,The Last Fall,6100,6100,0,2012.csv,2012,1.0,0.0
6749,The Last Time I Saw Macao,6095,6095,0,2013.csv,2013,1.0,0.0
6750,The Fuzz,6067,6067,0,2017.csv,2017,1.0,0.0
6751,The Miners' Hymns,6051,6051,0,2012.csv,2012,1.0,0.0
6752,The Marquise of O,6048,6048,0,2015.csv,2015,1.0,0.0
6753,Love & Air Sex,6047,6047,0,2014.csv,2014,1.0,0.0
6754,The Family Tree,6035,6035,0,2011.csv,2011,1.0,0.0
6755,BearCity,6000,6000,0,2010.csv,2010,1.0,0.0
6756,On Wings of Eagles 2017 Re-release,5975,5975,0,2017.csv,2017,1.0,0.0
6757,"Sex, Death and Bowling",5972,5972,0,2015.csv,2015,1.0,0.0
6758,The Playroom,5964,5964,0,2013.csv,2013,1.0,0.0
6759,Cavemen,5948,5948,0,2014.csv,2014,1.0,0.0
6760,Starless Dreams,5937,5937,0,2017.csv,2017,1.0,0.0
6761,American Animal,5928,5928,0,2012.csv,2012,1.0,0.0
6762,Sweethearts of the Prison Rodeo,5922,5922,0,2010.csv,2010,1.0,0.0
6763,I Am MLK Jr.,5918,5918,0,2018.csv,2018,1.0,0.0
6764,Gang of Ghosts,5906,5906,0,2014.csv,2014,1.0,0.0
6765,Slash,5902,5902,0,2016.csv,2016,1.0,0.0
6766,Medeas,5895,5895,0,2015.csv,2015,1.0,0.0
6767,An Actor Prepares,5891,1743,4148,2018.csv,2018,0.2958750636564251,0.704124936343575
6768,Infliction,5875,5875,0,2014.csv,2014,1.0,0.0
6769,The Imperialists Are Still Alive!,5874,5874,0,2011.csv,2011,1.0,0.0
6770,Empire of Silver 2011 Re-release,5867,0,5867,2011.csv,2011,0.0,1.0
6771,BuzzKill,5860,5860,0,2012.csv,2012,1.0,0.0
6772,Top Spin,5858,5858,0,2015.csv,2015,1.0,0.0
6773,Bourek,5844,5844,0,2016.csv,2016,1.0,0.0
6774,Shout Gladi Gladi,5839,5839,0,2015.csv,2015,1.0,0.0
6775,Five Dances,5788,5788,0,2013.csv,2013,1.0,0.0
6776,Black November,5782,5782,0,2015.csv,2015,1.0,0.0
6777,Undrafted,5777,5777,0,2016.csv,2016,1.0,0.0
6778,Sushi: The Global Catch,5757,5757,0,2012.csv,2012,1.0,0.0
6779,A Dark Truth,5750,5750,0,2013.csv,2013,1.0,0.0
6780,Save the Date,5719,5719,0,2012.csv,2012,1.0,0.0
6781,The Wanted 18,5680,5680,0,2015.csv,2015,1.0,0.0
6782,People of a Feather,5677,5677,0,2013.csv,2013,1.0,0.0
6783,The Fall of Night,5673,5673,0,2010.csv,2010,1.0,0.0
6784,Knife Fight,5661,5661,0,2013.csv,2013,1.0,0.0
6785,Papirosen,5658,5658,0,2014.csv,2014,1.0,0.0
6786,This Isn't Funny,5654,5654,0,2015.csv,2015,1.0,0.0
6787,Série noire,5633,5633,0,2019.csv,2019,1.0,0.0
6788,La Chinoise 2017 Re-release,5631,5631,0,2017.csv,2017,1.0,0.0
6789,Elevate,5580,5580,0,2011.csv,2011,1.0,0.0
6790,Our Man in Tehran,5573,5573,0,2015.csv,2015,1.0,0.0
6791,Kid Cannabis,5565,5565,0,2014.csv,2014,1.0,0.0
6792,The Miracle of the Little Prince,5553,5553,0,2019.csv,2019,1.0,0.0
6793,Booker's Place: A Mississippi Story,5549,5549,0,2012.csv,2012,1.0,0.0
6794,American Grindhouse,5529,5529,0,2010.csv,2010,1.0,0.0
6795,Are We Not Cats,5518,5518,0,2018.csv,2018,1.0,0.0
6796,The Living,5514,5514,0,2015.csv,2015,1.0,0.0
6797,Icaros: A Vision,5510,5510,0,2017.csv,2017,1.0,0.0
6798,The Man from Earth: Holocene,5472,5472,0,2017.csv,2017,1.0,0.0
6799,Cuban Food Stories,5434,5434,0,2018.csv,2018,1.0,0.0
6800,Flex Is Kings,5418,5418,0,2014.csv,2014,1.0,0.0
6801,Whiz Kids,5386,5386,0,2010.csv,2010,1.0,0.0
6802,The Only Real Game,5384,5384,0,2014.csv,2014,1.0,0.0
6803,She's Lost Control,5319,5319,0,2015.csv,2015,1.0,0.0
6804,The Time Being,5274,5274,0,2013.csv,2013,1.0,0.0
6805,It's Not Yet Dark,5269,1227,4042,2017.csv,2017,0.2328715126209907,0.7671284873790093
6806,Killers,5248,0,5248,2014.csv,2014,0.0,1.0
6807,Sarajevo,5247,5247,0,2015.csv,2015,1.0,0.0
6808,Speed-Dating,5240,5240,0,2010.csv,2010,1.0,0.0
6809,The Princess of France,5212,5212,0,2015.csv,2015,1.0,0.0
6810,Death Valley,5211,5211,0,2015.csv,2015,1.0,0.0
6811,In Searching,5210,5210,0,2018.csv,2018,1.0,0.0
6812,Chokehold,5200,5200,0,2019.csv,2019,1.0,0.0
6813,The Gliksmans,5166,5166,0,2019.csv,2019,1.0,0.0
6814,And They're Off,5154,5154,0,2011.csv,2011,1.0,0.0
6815,100 Acres of Hell,5152,5152,0,2019.csv,2019,1.0,0.0
6816,To Die Is Hard,5129,5129,0,2010.csv,2010,1.0,0.0
6817,Body at Brighton Rock,5123,5123,0,2019.csv,2019,1.0,0.0
6818,Return to Nuke 'Em High Volume 1,5122,5122,0,2014.csv,2014,1.0,0.0
6819,Intersection,5116,5116,0,2018.csv,2018,1.0,0.0
6820,Bad Lucky Goat,5088,5088,0,2017.csv,2017,1.0,0.0
6821,On War 2015 Re-release,5086,5086,0,2015.csv,2015,1.0,0.0
6822,Welcome to Happiness,5083,5083,0,2016.csv,2016,1.0,0.0
6823,2307: Winter's Dream,5078,0,5078,2017.csv,2017,0.0,1.0
6824,Bidder 70,5074,5074,0,2013.csv,2013,1.0,0.0
6825,Tanner Hall,5073,5073,0,2011.csv,2011,1.0,0.0
6826,Notes on an Appearance,5065,5065,0,2018.csv,2018,1.0,0.0
6827,Chulas Fronteras,5021,5021,0,2019.csv,2019,1.0,0.0
6828,The Sleepwalker,5012,5012,0,2014.csv,2014,1.0,0.0
6829,Downtown Express,5010,5010,0,2012.csv,2012,1.0,0.0
6830,The Texture of Falling,5010,5010,0,2018.csv,2018,1.0,0.0
6831,Social Animals,5007,5007,0,2018.csv,2018,1.0,0.0
6832,The Garden,5006,5006,0,2019.csv,2019,1.0,0.0
6833,An L.A. Minute,5004,5004,0,2018.csv,2018,1.0,0.0
6834,Newlyweds,5000,5000,0,2012.csv,2012,1.0,0.0
6835,Weekend of a Champion,4976,4100,876,2013.csv,2013,0.8239549839228296,0.1760450160771704
6836,Bringing Up Bobby,4975,4975,0,2012.csv,2012,1.0,0.0
6837,sxtape,4961,0,4961,2014.csv,2014,0.0,1.0
6838,Futaba kara tooku hanarete,4960,4960,0,2013.csv,2013,1.0,0.0
6839,Herman's House,4956,4956,0,2013.csv,2013,1.0,0.0
6840,To Die Like a Man,4955,4029,926,2011.csv,2011,0.8131180625630676,0.1868819374369324
6841,SBK: The Movie,4950,4950,0,2015.csv,2015,1.0,0.0
6842,Tournament,4942,4942,0,2017.csv,2017,1.0,0.0
6843,Company Town,4934,4934,0,2017.csv,2017,1.0,0.0
6844,Supporting Characters,4917,4917,0,2013.csv,2013,1.0,0.0
6845,Guidance,4900,4900,0,2015.csv,2015,1.0,0.0
6846,Malek,4898,4898,0,2019.csv,2019,1.0,0.0
6847,Revelation Road 2: The Sea of Glass and Fire,4871,4871,0,2013.csv,2013,1.0,0.0
6848,Nothing Bad Can Happen,4870,4870,0,2014.csv,2014,1.0,0.0
6849,Call Her Applebroog,4842,4842,0,2016.csv,2016,1.0,0.0
6850,Ferlinghetti: A Rebirth of Wonder,4816,4816,0,2013.csv,2013,1.0,0.0
6851,"Half The Road: The Passion, Pitfalls & Power of Women's Professional Cycling",4783,4783,0,2014.csv,2014,1.0,0.0
6852,Behind the White Glasses,4770,2223,2547,2016.csv,2016,0.4660377358490566,0.5339622641509434
6853,Miss Hill: Making Dance Matter,4706,4706,0,2015.csv,2015,1.0,0.0
6854,Shot,4701,4701,0,2017.csv,2017,1.0,0.0
6855,Marinoni: The Fire in the Frame,4696,4696,0,2016.csv,2016,1.0,0.0
6856,The Other Side of Everything,4685,4685,0,2018.csv,2018,1.0,0.0
6857,Death Metal Angola,4674,4674,0,2014.csv,2014,1.0,0.0
6858,The Long Dumb Road,4667,4667,0,2018.csv,2018,1.0,0.0
6859,Blood on the Mountain,4664,4664,0,2016.csv,2016,1.0,0.0
6860,Night School,4663,4663,0,2017.csv,2017,1.0,0.0
6861,I Love You Both,4661,4661,0,2017.csv,2017,1.0,0.0
6862,Shakespeare-Wallah,4650,4650,0,2017.csv,2017,1.0,0.0
6863,Against the Sun,4646,4646,0,2015.csv,2015,1.0,0.0
6864,Seeds of Time,4630,4630,0,2015.csv,2015,1.0,0.0
6865,Miss Stevens,4611,4611,0,2016.csv,2016,1.0,0.0
6866,The Automatic Hate,4603,4603,0,2016.csv,2016,1.0,0.0
6867,Protector 2010 Re-release,4576,2968,1608,2010.csv,2010,0.6486013986013986,0.3513986013986014
6868,Search Party 2016 Re-release,4571,4571,0,2016.csv,2016,1.0,0.0
6869,Smiling Through the Apocalypse,4560,4560,0,2014.csv,2014,1.0,0.0
6870,All Is Bright,4556,4556,0,2013.csv,2013,1.0,0.0
6871,A Boy Called Po,4550,4550,0,2017.csv,2017,1.0,0.0
6872,Promised Lands,4546,4546,0,2010.csv,2010,1.0,0.0
6873,Here Comes the Devil,4534,4534,0,2013.csv,2013,1.0,0.0
6874,Unrelated 2014 Re-release,4529,4529,0,2014.csv,2014,1.0,0.0
6875,Synchronicity,4505,4505,0,2016.csv,2016,1.0,0.0
6876,The Pulitzer at 100,4489,4489,0,2017.csv,2017,1.0,0.0
6877,I'm Leaving Now,4488,4488,0,2019.csv,2019,1.0,0.0
6878,German Concentration Camps Factual Survey,4468,4468,0,2017.csv,2017,1.0,0.0
6879,Weightless,4461,4461,0,2018.csv,2018,1.0,0.0
6880,Farewell Herr Schwarz,4445,4445,0,2015.csv,2015,1.0,0.0
6881,Generation Iron 2,4439,4439,0,2017.csv,2017,1.0,0.0
6882,SGT. Will Gardner,4405,4405,0,2019.csv,2019,1.0,0.0
6883,The Truth About Emanuel,4404,4404,0,2014.csv,2014,1.0,0.0
6884,The Peacemaker,4400,4400,0,2018.csv,2018,1.0,0.0
6885,30-LOVE,4392,4392,0,2017.csv,2017,1.0,0.0
6886,Between Us,4380,4380,0,2013.csv,2013,1.0,0.0
6887,The End of Time,4375,4375,0,2013.csv,2013,1.0,0.0
6888,The Woman Who Left,4373,3974,399,2017.csv,2017,0.9087582895037731,0.09124171049622684
6889,The Catechism Cataclysm,4373,4373,0,2011.csv,2011,1.0,0.0
6890,The Party's Just Beginning,4371,4145,226,2018.csv,2018,0.9482955845344315,0.05170441546556852
6891,The Flower of Kim Jong II,4362,4362,0,2010.csv,2010,1.0,0.0
6892,Tito and the Birds,4332,4332,0,2019.csv,2019,1.0,0.0
6893,On Meditation,4322,4322,0,2016.csv,2016,1.0,0.0
6894,Days of Grace 2015 Re-release,4308,4308,0,2015.csv,2015,1.0,0.0
6895,The Tower,4305,1117,3188,2014.csv,2014,0.259465737514518,0.740534262485482
6896,Auto Shop of Horrors,4300,4300,0,2016.csv,2016,1.0,0.0
6897,The Fate of Lee Khan,4295,4295,0,2019.csv,2019,1.0,0.0
6898,Art Is... The Permanent Revolution,4291,4291,0,2012.csv,2012,1.0,0.0
6899,State Like Sleep,4282,4282,0,2019.csv,2019,1.0,0.0
6900,Set Fire to the Stars,4280,4280,0,2015.csv,2015,1.0,0.0
6901,The Knife of Don Juan,4254,4254,0,2015.csv,2015,1.0,0.0
6902,My Father Die,4252,4252,0,2017.csv,2017,1.0,0.0
6903,Cocote,4224,3815,409,2018.csv,2018,0.9031723484848485,0.09682765151515152
6904,Maximum Ride,4218,4218,0,2016.csv,2016,1.0,0.0
6905,Stella's Last Weekend,4215,4215,0,2018.csv,2018,1.0,0.0
6906,Breaking a Monster,4212,4212,0,2016.csv,2016,1.0,0.0
6907,Free the Nipple,4198,4198,0,2014.csv,2014,1.0,0.0
6908,Helena from the Wedding,4190,4190,0,2010.csv,2010,1.0,0.0
6909,Among the Believers,4189,4189,0,2016.csv,2016,1.0,0.0
6910,3 Geezers!,4175,4175,0,2013.csv,2013,1.0,0.0
6911,Daylight,4171,4171,0,2011.csv,2011,1.0,0.0
6912,Badsville,4153,4153,0,2017.csv,2017,1.0,0.0
6913,Pawn,4141,4141,0,2013.csv,2013,1.0,0.0
6914,Contracted,4105,4105,0,2013.csv,2013,1.0,0.0
6915,Jason Becker: Not Dead Yet,4080,1294,2786,2012.csv,2012,0.317156862745098,0.682843137254902
6916,Silver Circle,4080,4080,0,2013.csv,2013,1.0,0.0
6917,Three Night Stand,4076,4076,0,2015.csv,2015,1.0,0.0
6918,The Kitchen,4054,4054,0,2013.csv,2013,1.0,0.0
6919,Run,4052,0,4052,2020.csv,2020,0.0,1.0
6920,La Flor,4032,4032,0,2019.csv,2019,1.0,0.0
6921,Morning,4029,4029,0,2013.csv,2013,1.0,0.0
6922,Approved for Adoption 2013 Re-release,4015,4015,0,2013.csv,2013,1.0,0.0
6923,Yangsi,4008,4008,0,2012.csv,2012,1.0,0.0
6924,Campus Radio,4000,4000,0,2011.csv,2011,1.0,0.0
6925,Pickin' & Grinnin',4000,4000,0,2012.csv,2012,1.0,0.0
6926,Building Hope,4000,4000,0,2011.csv,2011,1.0,0.0
6927,Emily,3982,3982,0,2017.csv,2017,1.0,0.0
6928,Dream Boat,3981,3981,0,2017.csv,2017,1.0,0.0
6929,Armed,3948,3948,0,2018.csv,2018,1.0,0.0
6930,Just Say Love,3944,3944,0,2010.csv,2010,1.0,0.0
6931,Mother of a Day,3919,3919,0,2019.csv,2019,1.0,0.0
6932,Maidan,3909,3909,0,2014.csv,2014,1.0,0.0
6933,American Dresser,3895,3895,0,2018.csv,2018,1.0,0.0
6934,The Iron Ministry,3885,3340,545,2015.csv,2015,0.8597168597168597,0.1402831402831403
6935,Hollidaysburg,3861,3861,0,2014.csv,2014,1.0,0.0
6936,The Second Time Around,3837,3837,0,2018.csv,2018,1.0,0.0
6937,"High Tech, Low Life",3836,3836,0,2013.csv,2013,1.0,0.0
6938,Aashayein,3836,0,3836,2010.csv,2010,0.0,1.0
6939,Free Radicals: A History of Experimental Film,3804,3804,0,2012.csv,2012,1.0,0.0
6940,Wallflower,3801,3801,0,2019.csv,2019,1.0,0.0
6941,Unfreedom,3778,3778,0,2015.csv,2015,1.0,0.0
6942,They Come to America,3775,3775,0,2012.csv,2012,1.0,0.0
6943,The Gender Card Flip,3774,3774,0,2017.csv,2017,1.0,0.0
6944,In/Significant Others,3763,3763,0,2010.csv,2010,1.0,0.0
6945,The Hollow,3755,3755,0,2016.csv,2016,1.0,0.0
6946,Nelly,3751,3751,0,2018.csv,2018,1.0,0.0
6947,Bugs,3742,3742,0,2017.csv,2017,1.0,0.0
6948,Bad Blood,3731,3731,0,2012.csv,2012,1.0,0.0
6949,The Free Speech Apocalypse,3726,3726,0,2015.csv,2015,1.0,0.0
6950,The Condemned,3718,3718,0,2013.csv,2013,1.0,0.0
6951,The Harvest/La Cosecha,3709,3709,0,2011.csv,2011,1.0,0.0
6952,Heartless,3697,3697,0,2010.csv,2010,1.0,0.0
6953,The Family,3696,3696,0,2018.csv,2018,1.0,0.0
6954,The Word,3648,3648,0,2014.csv,2014,1.0,0.0
6955,Smash His Camera,3644,3644,0,2010.csv,2010,1.0,0.0
6956,Stop the Pounding Heart,3642,3642,0,2014.csv,2014,1.0,0.0
6957,The Wandering Soap Opera,3624,3624,0,2019.csv,2019,1.0,0.0
6958,Mr. Nobody 2013 Re-release,3622,3622,0,2013.csv,2013,1.0,0.0
6959,Hyena,3586,3401,185,2015.csv,2015,0.9484104852203011,0.05158951477969883
6960,Hide Your Smiling Faces,3576,3576,0,2014.csv,2014,1.0,0.0
6961,Evolution of a Criminal,3568,3568,0,2014.csv,2014,1.0,0.0
6962,The Last Film Festival,3558,3558,0,2016.csv,2016,1.0,0.0
6963,Fourplay,3550,3550,0,2018.csv,2018,1.0,0.0
6964,La Belle Noiseuse 2017 Re-release,3540,3540,0,2017.csv,2017,1.0,0.0
6965,Tricked,3533,3533,0,2013.csv,2013,1.0,0.0
6966,The Loving Story 2016 Re-release,3518,3518,0,2016.csv,2016,1.0,0.0
6967,Who's Crazy?,3497,3497,0,2017.csv,2017,1.0,0.0
6968,Locker 13,3496,3496,0,2014.csv,2014,1.0,0.0
6969,The Citizen 2018 Re-release,3495,3495,0,2018.csv,2018,1.0,0.0
6970,Dead Awake,3484,0,3484,2010.csv,2010,0.0,1.0
6971,"Love, Sweat and Tears",3482,3482,0,2017.csv,2017,1.0,0.0
6972,Metal Messiah,3476,3476,0,2010.csv,2010,1.0,0.0
6973,The Hacker Wars,3470,3470,0,2014.csv,2014,1.0,0.0
6974,The Full Picture,3467,3467,0,2010.csv,2010,1.0,0.0
6975,Aftermath,3451,3451,0,2014.csv,2014,1.0,0.0
6976,Life's a Breeze 2014 Re-release,3450,3450,0,2014.csv,2014,1.0,0.0
6977,Scenic Route,3434,3434,0,2013.csv,2013,1.0,0.0
6978,Mahogany Sunrise,3432,3432,0,2014.csv,2014,1.0,0.0
6979,Restored Me 2016 Re-release,3428,3428,0,2016.csv,2016,1.0,0.0
6980,Speed Sisters,3423,3423,0,2017.csv,2017,1.0,0.0
6981,The Happy Poet,3400,3400,0,2013.csv,2013,1.0,0.0
6982,The Cage Fighter,3392,3392,0,2018.csv,2018,1.0,0.0
6983,Rottentail,3383,3383,0,2019.csv,2019,1.0,0.0
